event	id	n	p
dj_ins	1-01	0	0.598355
dj_ins	1-01	1	0.213818
dj_ins	1-01	2	0.105413
dj_ins	1-01	3	0.0269372
dj_ins	1-01	4	0.0459738
dj_ins	1-01	5	0.00944909
dj_ins	1-01	6	5.47322e-5
dj_ins	1-01	7	1.81085e-7
dj_ins	1-01	8	0
dj_ins	1-01	9	0
dj_ins	1-01	10	0
dj_ins	1-01	11	0
dj_ins	1-01	12	0
dj_ins	1-01	13	0
dj_ins	1-01	14	0
dj_ins	1-01	15	0
dj_ins	1-01	16	0
dj_ins	1-01	17	0
dj_ins	1-01	18	0
dj_ins	1-01	19	0
dj_ins	1-01	20	0
dj_ins	1-01	21	0
dj_ins	1-01	22	0
dj_ins	1-01	23	0
dj_ins	1-01	24	0
dj_ins	1-01	25	0
dj_ins	1-01	26	0
dj_ins	1-01	27	0
dj_ins	1-01	28	0
dj_ins	1-01	29	0
dj_ins	1-01	30	0
dj_ins	1-01	31	0
dj_ins	1-01	32	0
dj_ins	1-01	33	0
dj_ins	1-01	34	0
dj_ins	1-01	35	0
dj_ins	1-01	36	0
dj_ins	1-01	37	0
dj_ins	1-01	38	0
dj_ins	1-01	39	0
dj_ins	1-01	40	0
dj_ins	1-01	41	0
dj_ins	1-01	42	0
dj_ins	1-01	43	0
dj_ins	1-01	44	0
dj_ins	1-01	45	0
dj_ins	1-01	46	0
dj_ins	1-01	47	0
dj_ins	1-01	48	0
dj_ins	1-01	49	0
dj_ins	1-01	50	0
dj_ins	1-01	51	0
dj_ins	1-01	52	0
dj_ins	1-01	53	0
dj_ins	1-01	54	0
dj_ins	1-01	55	0
dj_ins	1-01	56	0
dj_ins	1-01	57	0
dj_ins	1-01	58	0
dj_ins	1-01	59	0
dj_ins	1-01	60	0
vd_ins	1-01	0	0.556552
vd_ins	1-01	1	0.296688
vd_ins	1-01	2	0.0788958
vd_ins	1-01	3	0.0263205
vd_ins	1-01	4	0.0356975
vd_ins	1-01	5	7.68795e-6
vd_ins	1-01	6	0.00583869
vd_ins	1-01	7	2.83757e-16
vd_ins	1-01	8	1.6807e-23
vd_ins	1-01	9	0
vd_ins	1-01	10	0
vd_ins	1-01	11	0
vd_ins	1-01	12	0
vd_ins	1-01	13	3.81742e-32
vd_ins	1-01	14	0
vd_ins	1-01	15	0
vd_ins	1-01	16	0
vd_ins	1-01	17	0
vd_ins	1-01	18	0
vd_ins	1-01	19	0
vd_ins	1-01	20	0
vd_ins	1-01	21	0
vd_ins	1-01	22	0
vd_ins	1-01	23	0
vd_ins	1-01	24	0
vd_ins	1-01	25	0
vd_ins	1-01	26	0
vd_ins	1-01	27	0
vd_ins	1-01	28	0
vd_ins	1-01	29	0
vd_ins	1-01	30	0
vd_ins	1-01	31	0
vd_ins	1-01	32	0
vd_ins	1-01	33	0
vd_ins	1-01	34	0
vd_ins	1-01	35	0
vd_ins	1-01	36	0
vd_ins	1-01	37	0
vd_ins	1-01	38	0
vd_ins	1-01	39	0
vd_ins	1-01	40	0
vd_ins	1-01	41	0
vd_ins	1-01	42	0
vd_ins	1-01	43	0
vd_ins	1-01	44	0
vd_ins	1-01	45	0
vd_ins	1-01	46	0
vd_ins	1-01	47	0
vd_ins	1-01	48	0
vd_ins	1-01	49	0
vd_ins	1-01	50	0
vd_ins	1-01	51	0
vd_ins	1-01	52	0
vd_ins	1-01	53	0
vd_ins	1-01	54	0
vd_ins	1-01	55	0
vd_ins	1-01	56	0
vd_ins	1-01	57	0
vd_ins	1-01	58	0
vd_ins	1-01	59	0
vd_ins	1-01	60	0
j_5_del	1-01	-6	0
j_5_del	1-01	-5	0.005426284611461801
j_5_del	1-01	-4	2.5806840926460744e-6
j_5_del	1-01	-3	0.010349455849153876
j_5_del	1-01	-2	0.026978512315077193
j_5_del	1-01	-1	0.05113669873568644
j_5_del	1-01	0	0.20929110641594822
j_5_del	1-01	1	0.05212539742437965
j_5_del	1-01	2	0.06775448601851382
j_5_del	1-01	3	0.23827070614112467
j_5_del	1-01	4	0.17161921040996408
j_5_del	1-01	5	0.06807529488087634
j_5_del	1-01	6	0.03291905222370919
j_5_del	1-01	7	3.630719196272032e-6
j_5_del	1-01	8	0.060562597588515545
j_5_del	1-01	9	2.0885529601881115e-5
j_5_del	1-01	10	7.381611730230657e-46
j_5_del	1-01	11	7.99281550683042e-47
j_5_del	1-01	12	0
j_5_del	1-01	13	0.0054644766285325795
j_5_del	1-01	14	7.49090413875083e-9
j_5_del	1-01	15	0
j_5_del	1-01	16	0
j_5_del	1-01	17	0
j_5_del	1-01	18	0
j_5_del	1-01	19	0
j_5_del	1-01	20	0
v_3_del	1-01	-6	0
v_3_del	1-01	-5	0
v_3_del	1-01	-4	0
v_3_del	1-01	-3	0.0053874955999208
v_3_del	1-01	-2	0.042097323059772
v_3_del	1-01	-1	0.08290760926828568
v_3_del	1-01	0	0.08174766848580693
v_3_del	1-01	1	0.17060784828442865
v_3_del	1-01	2	0.10417276257861952
v_3_del	1-01	3	0.2800062201349536
v_3_del	1-01	4	0.09426255186762166
v_3_del	1-01	5	0.09028977978431113
v_3_del	1-01	6	0.0191894012427753
v_3_del	1-01	7	0.012759892882369004
v_3_del	1-01	8	0.011107416274616328
v_3_del	1-01	9	1.47007935006e-9
v_3_del	1-01	10	0
v_3_del	1-01	11	0
v_3_del	1-01	12	0
v_3_del	1-01	13	0
v_3_del	1-01	14	0
v_3_del	1-01	15	0
v_3_del	1-01	16	0
v_3_del	1-01	17	0
v_3_del	1-01	18	0
v_3_del	1-01	19	0
v_3_del	1-01	20	0.00546448770492
d_3_del	1-01	-6	0.004282409360849165
d_3_del	1-01	-5	1.890583071410328e-7
d_3_del	1-01	-4	0.005365245256781615
d_3_del	1-01	-3	0.004113280261627114
d_3_del	1-01	-2	0.051485991081348915
d_3_del	1-01	-1	0.0650641070926056
d_3_del	1-01	0	0.09593523981528637
d_3_del	1-01	1	0.14001546970793854
d_3_del	1-01	2	0.11912852662166809
d_3_del	1-01	3	0.06358287755015696
d_3_del	1-01	4	0.07248884418038333
d_3_del	1-01	5	0.03767723815521392
d_3_del	1-01	6	0.015081554169814843
d_3_del	1-01	7	0.01709791026966884
d_3_del	1-01	8	0.027614020181127293
d_3_del	1-01	9	0.017460744255515158
d_3_del	1-01	10	0.0013824089730476103
d_3_del	1-01	11	0.0023976378332013696
d_3_del	1-01	12	0.004478894831868419
d_3_del	1-01	13	1.294494513747397e-5
d_3_del	1-01	14	3.9885897680890956e-4
d_3_del	1-01	15	5.033528644477339e-4
d_3_del	1-01	16	0.004475834300446881
d_3_del	1-01	17	0.017589537179293627
d_3_del	1-01	18	0.004858908900803757
d_3_del	1-01	19	1.589595415699352e-5
d_3_del	1-01	20	7.730588196709886e-4
d_3_del	1-01	21	0.0020893754768479367
d_3_del	1-01	22	1.9414527919121478e-5
d_3_del	1-01	23	1.345727124626783e-4
d_3_del	1-01	24	0.0022836883851740262
d_3_del	1-01	25	8.048060452543372e-4
d_3_del	1-01	26	6.614192084680707e-5
d_3_del	1-01	27	0.0013693712537310913
d_3_del	1-01	28	8.4983738031332e-4
d_3_del	1-01	29	0.0022273404359883227
d_3_del	1-01	30	6.026077025685767e-4
d_3_del	1-01	31	1.0186356672192336e-4
d_3_del	1-01	32	0.0011743928997867343
d_3_del	1-01	33	0
d_3_del	1-01	34	0
d_3_del	1-01	35	0
d_3_del	1-01	36	0
d_3_del	1-01	37	0
d_5_del	1-01	-6	0.010248879724983551
d_5_del	1-01	-5	4.321476906193355e-4
d_5_del	1-01	-4	0.005966796975522939
d_5_del	1-01	-3	0.008983803831435771
d_5_del	1-01	-2	0.006303636206381953
d_5_del	1-01	-1	0.027629149754864198
d_5_del	1-01	0	0.0769252727568539
d_5_del	1-01	1	0.09508455456211187
d_5_del	1-01	2	0.0724345258280747
d_5_del	1-01	3	0.1572167333666149
d_5_del	1-01	4	0.12715273222148812
d_5_del	1-01	5	0.09394556799859927
d_5_del	1-01	6	0.034379956452046015
d_5_del	1-01	7	0.00981821454158217
d_5_del	1-01	8	0.009056722548685815
d_5_del	1-01	9	0.004490491396483073
d_5_del	1-01	10	1.0431363476998374e-4
d_5_del	1-01	11	0.008411137147366141
d_5_del	1-01	12	0.001993950385298886
d_5_del	1-01	13	0.006398642522538875
d_5_del	1-01	14	0.005302633585737931
d_5_del	1-01	15	5.287406474109489e-4
d_5_del	1-01	16	5.055620556829175e-7
d_5_del	1-01	17	3.5212893628996835e-4
d_5_del	1-01	18	5.427443358816556e-4
d_5_del	1-01	19	3.914667333652003e-4
d_5_del	1-01	20	0.003795696852418362
d_5_del	1-01	21	0.008030066088955078
d_5_del	1-01	22	3.0573912936372413e-4
d_5_del	1-01	23	7.70247794096262e-4
d_5_del	1-01	24	4.072421662094633e-4
d_5_del	1-01	25	0.005150887750294647
d_5_del	1-01	26	0.002449069004267277
d_5_del	1-01	27	0
d_5_del	1-01	28	0
d_5_del	1-01	29	0
d_5_del	1-01	30	0
d_5_del	1-01	31	0
d_5_del	1-01	32	0
d_5_del	1-01	33	0
d_5_del	1-01	34	0
d_5_del	1-01	35	0
d_5_del	1-01	36	0
d_5_del	1-01	37	0
dj_ins	1-02	0	0.509958
dj_ins	1-02	1	0.269021
dj_ins	1-02	2	0.0742774
dj_ins	1-02	3	0.0370027
dj_ins	1-02	4	0.0637186
dj_ins	1-02	5	0.022672
dj_ins	1-02	6	0.00844584
dj_ins	1-02	7	0.00467377
dj_ins	1-02	8	0.00337689
dj_ins	1-02	9	5.64716e-4
dj_ins	1-02	10	0.00106331
dj_ins	1-02	11	1.36787e-6
dj_ins	1-02	12	0.00137485
dj_ins	1-02	13	7.57405e-4
dj_ins	1-02	14	4.82485e-5
dj_ins	1-02	15	0.00185239
dj_ins	1-02	16	2.9455e-5
dj_ins	1-02	17	1.47777e-6
dj_ins	1-02	18	3.27117e-8
dj_ins	1-02	19	0
dj_ins	1-02	20	0
dj_ins	1-02	21	0
dj_ins	1-02	22	0
dj_ins	1-02	23	0
dj_ins	1-02	24	0
dj_ins	1-02	25	0
dj_ins	1-02	26	0
dj_ins	1-02	27	0
dj_ins	1-02	28	0
dj_ins	1-02	29	0
dj_ins	1-02	30	0
dj_ins	1-02	31	0.00115972
dj_ins	1-02	32	3.75306e-7
dj_ins	1-02	33	1.05742e-10
dj_ins	1-02	34	0
dj_ins	1-02	35	0
dj_ins	1-02	36	0
dj_ins	1-02	37	0
dj_ins	1-02	38	0
dj_ins	1-02	39	0
dj_ins	1-02	40	0
dj_ins	1-02	41	0
dj_ins	1-02	42	0
dj_ins	1-02	43	0
dj_ins	1-02	44	0
dj_ins	1-02	45	0
dj_ins	1-02	46	0
dj_ins	1-02	47	0
dj_ins	1-02	48	0
dj_ins	1-02	49	0
dj_ins	1-02	50	0
dj_ins	1-02	51	0
dj_ins	1-02	52	0
dj_ins	1-02	53	0
dj_ins	1-02	54	0
dj_ins	1-02	55	0
dj_ins	1-02	56	0
dj_ins	1-02	57	0
dj_ins	1-02	58	0
dj_ins	1-02	59	0
dj_ins	1-02	60	0
vd_ins	1-02	0	0.46742
vd_ins	1-02	1	0.289685
vd_ins	1-02	2	0.146156
vd_ins	1-02	3	0.0607982
vd_ins	1-02	4	0.0221873
vd_ins	1-02	5	0.00590184
vd_ins	1-02	6	0.00667209
vd_ins	1-02	7	6.99394e-6
vd_ins	1-02	8	8.86424e-7
vd_ins	1-02	9	4.19553e-11
vd_ins	1-02	10	1.00526e-5
vd_ins	1-02	11	3.13852e-13
vd_ins	1-02	12	6.09051e-7
vd_ins	1-02	13	4.53441e-19
vd_ins	1-02	14	0
vd_ins	1-02	15	0
vd_ins	1-02	16	0
vd_ins	1-02	17	0
vd_ins	1-02	18	0
vd_ins	1-02	19	0.00116084
vd_ins	1-02	20	7.8317e-13
vd_ins	1-02	21	1.69063e-27
vd_ins	1-02	22	0
vd_ins	1-02	23	0
vd_ins	1-02	24	0
vd_ins	1-02	25	0
vd_ins	1-02	26	0
vd_ins	1-02	27	0
vd_ins	1-02	28	0
vd_ins	1-02	29	0
vd_ins	1-02	30	0
vd_ins	1-02	31	0
vd_ins	1-02	32	0
vd_ins	1-02	33	0
vd_ins	1-02	34	0
vd_ins	1-02	35	0
vd_ins	1-02	36	0
vd_ins	1-02	37	0
vd_ins	1-02	38	0
vd_ins	1-02	39	0
vd_ins	1-02	40	0
vd_ins	1-02	41	0
vd_ins	1-02	42	0
vd_ins	1-02	43	0
vd_ins	1-02	44	0
vd_ins	1-02	45	0
vd_ins	1-02	46	0
vd_ins	1-02	47	0
vd_ins	1-02	48	0
vd_ins	1-02	49	0
vd_ins	1-02	50	0
vd_ins	1-02	51	0
vd_ins	1-02	52	0
vd_ins	1-02	53	0
vd_ins	1-02	54	0
vd_ins	1-02	55	0
vd_ins	1-02	56	0
vd_ins	1-02	57	0
vd_ins	1-02	58	0
vd_ins	1-02	59	0
vd_ins	1-02	60	0
j_5_del	1-02	-6	0
j_5_del	1-02	-5	0.0011543531302245643
j_5_del	1-02	-4	6.619288542912325e-4
j_5_del	1-02	-3	0.0021026270306244645
j_5_del	1-02	-2	0.010057614799217405
j_5_del	1-02	-1	0.06268473147145598
j_5_del	1-02	0	0.15041099239905886
j_5_del	1-02	1	0.11939390569264806
j_5_del	1-02	2	0.09375557208746638
j_5_del	1-02	3	0.18283279814178738
j_5_del	1-02	4	0.15783838219024993
j_5_del	1-02	5	0.07373191409119781
j_5_del	1-02	6	0.026130449656870686
j_5_del	1-02	7	0.009628848216768992
j_5_del	1-02	8	0.10120875974174905
j_5_del	1-02	9	0.001404841754745169
j_5_del	1-02	10	2.4304706984505848e-6
j_5_del	1-02	11	0.0021289101881458374
j_5_del	1-02	12	2.2950591756335144e-4
j_5_del	1-02	13	2.1478244424670572e-26
j_5_del	1-02	14	2.4220553664819137e-52
j_5_del	1-02	15	2.475155638682813e-5
j_5_del	1-02	16	2.0415280767100162e-5
j_5_del	1-02	17	0.0011149098667348836
j_5_del	1-02	18	1.4654441111612946e-8
j_5_del	1-02	19	0.0011625382696753327
j_5_del	1-02	20	0.0023177350131851886
v_3_del	1-02	-6	0
v_3_del	1-02	-5	0
v_3_del	1-02	-4	6.00510474e-6
v_3_del	1-02	-3	0.002907732485091345
v_3_del	1-02	-2	0.05111507767115188
v_3_del	1-02	-1	0.06602369291439808
v_3_del	1-02	0	0.12474942265011092
v_3_del	1-02	1	0.15758427934338268
v_3_del	1-02	2	0.10052184423395401
v_3_del	1-02	3	0.2627224376818258
v_3_del	1-02	4	0.050213675868640326
v_3_del	1-02	5	0.12497284272210134
v_3_del	1-02	6	0.01233998724482077
v_3_del	1-02	7	0.029542956904248564
v_3_del	1-02	8	0.0103380074856381
v_3_del	1-02	9	1.2131117824782193e-9
v_3_del	1-02	10	5.3951619424999993e-17
v_3_del	1-02	11	0
v_3_del	1-02	12	0.00116050509375
v_3_del	1-02	13	1.74113412475e-9
v_3_del	1-02	14	5.15677335e-55
v_3_del	1-02	15	0
v_3_del	1-02	16	0.00116004532329
v_3_del	1-02	17	6.03966524004e-42
v_3_del	1-02	18	0
v_3_del	1-02	19	0
v_3_del	1-02	20	0.0046404178082200005
d_3_del	1-02	-6	0
d_3_del	1-02	-5	0
d_3_del	1-02	-4	0
d_3_del	1-02	-3	0.0069702240351086405
d_3_del	1-02	-2	0.03898819712675486
d_3_del	1-02	-1	0.04990893563869834
d_3_del	1-02	0	0.16105359855372386
d_3_del	1-02	1	0.1390610990025982
d_3_del	1-02	2	0.12011263011735483
d_3_del	1-02	3	0.1114298026091748
d_3_del	1-02	4	0.07000229719566596
d_3_del	1-02	5	0.05814125018647039
d_3_del	1-02	6	0.04253251761128054
d_3_del	1-02	7	0.02711236825113833
d_3_del	1-02	8	0.03286956359838987
d_3_del	1-02	9	0.01902569423057641
d_3_del	1-02	10	0.0023341170284170167
d_3_del	1-02	11	0.0021244810029203897
d_3_del	1-02	12	6.039685031168471e-4
d_3_del	1-02	13	5.049530212705474e-4
d_3_del	1-02	14	2.6247026539956246e-4
d_3_del	1-02	15	0.0026529220602477584
d_3_del	1-02	16	0.001970484710498039
d_3_del	1-02	17	0.011925190507290948
d_3_del	1-02	18	0.003250970621137145
d_3_del	1-02	19	5.200132421667787e-4
d_3_del	1-02	20	7.073551521176682e-4
d_3_del	1-02	21	0.0018452752905069969
d_3_del	1-02	22	0.0033772947123646637
d_3_del	1-02	23	0.0011355494203484698
d_3_del	1-02	24	0.0012540276086270637
d_3_del	1-02	25	7.007722918013304e-4
d_3_del	1-02	26	9.472654246128342e-4
d_3_del	1-02	27	0.0011411716129833941
d_3_del	1-02	28	0.0011613340609061488
d_3_del	1-02	29	0.002421912130219383
d_3_del	1-02	30	0.002354491685035747
d_3_del	1-02	31	0.0010307933894691805
d_3_del	1-02	32	0.001179986450007643
d_3_del	1-02	33	0
d_3_del	1-02	34	0
d_3_del	1-02	35	0
d_3_del	1-02	36	0
d_3_del	1-02	37	0
d_5_del	1-02	-6	0.005863727872563818
d_5_del	1-02	-5	0.004284342638360341
d_5_del	1-02	-4	0.002705056012800698
d_5_del	1-02	-3	0.005175685836954051
d_5_del	1-02	-2	0.013193035327230321
d_5_del	1-02	-1	0.023561168162673535
d_5_del	1-02	0	0.10278059875098584
d_5_del	1-02	1	0.09690716814827738
d_5_del	1-02	2	0.11160987113894846
d_5_del	1-02	3	0.1794951834771772
d_5_del	1-02	4	0.11599035396159416
d_5_del	1-02	5	0.0654617468317638
d_5_del	1-02	6	0.07203736427322678
d_5_del	1-02	7	0.031513712653565805
d_5_del	1-02	8	0.016231174037068755
d_5_del	1-02	9	0.012771811769178246
d_5_del	1-02	10	0.004389481426899126
d_5_del	1-02	11	0.006343565428486022
d_5_del	1-02	12	4.982666965122427e-4
d_5_del	1-02	13	0.0039072836880945415
d_5_del	1-02	14	0.006876082496019682
d_5_del	1-02	15	0.00612581572071871
d_5_del	1-02	16	0.0017489002221569858
d_5_del	1-02	17	0.00223247947151989
d_5_del	1-02	18	0.0022033971797414047
d_5_del	1-02	19	0.002463075912019039
d_5_del	1-02	20	1.9201145593715044e-4
d_5_del	1-02	21	0.001751890404166443
d_5_del	1-02	22	0.00454104521918077
d_5_del	1-02	23	0.005654108200067962
d_5_del	1-02	24	0.0018637361511958182
d_5_del	1-02	25	0.008008646985226985
d_5_del	1-02	26	0.0042333315556762645
d_5_del	1-02	27	0
d_5_del	1-02	28	0
d_5_del	1-02	29	0
d_5_del	1-02	30	0
d_5_del	1-02	31	0
d_5_del	1-02	32	0
d_5_del	1-02	33	0
d_5_del	1-02	34	0
d_5_del	1-02	35	0
d_5_del	1-02	36	0
d_5_del	1-02	37	0
dj_ins	1-03	0	0.550811
dj_ins	1-03	1	0.263811
dj_ins	1-03	2	0.0744935
dj_ins	1-03	3	0.033767900000000003
dj_ins	1-03	4	0.0530558
dj_ins	1-03	5	0.00996753
dj_ins	1-03	6	0.00556885
dj_ins	1-03	7	0.00836929
dj_ins	1-03	8	7.36112e-6
dj_ins	1-03	9	1.48152e-4
dj_ins	1-03	10	2.40228e-7
dj_ins	1-03	11	0
dj_ins	1-03	12	0
dj_ins	1-03	13	0
dj_ins	1-03	14	0
dj_ins	1-03	15	0
dj_ins	1-03	16	0
dj_ins	1-03	17	0
dj_ins	1-03	18	0
dj_ins	1-03	19	0
dj_ins	1-03	20	0
dj_ins	1-03	21	0
dj_ins	1-03	22	0
dj_ins	1-03	23	0
dj_ins	1-03	24	0
dj_ins	1-03	25	0
dj_ins	1-03	26	0
dj_ins	1-03	27	0
dj_ins	1-03	28	0
dj_ins	1-03	29	0
dj_ins	1-03	30	0
dj_ins	1-03	31	0
dj_ins	1-03	32	0
dj_ins	1-03	33	0
dj_ins	1-03	34	0
dj_ins	1-03	35	0
dj_ins	1-03	36	0
dj_ins	1-03	37	0
dj_ins	1-03	38	0
dj_ins	1-03	39	0
dj_ins	1-03	40	0
dj_ins	1-03	41	0
dj_ins	1-03	42	0
dj_ins	1-03	43	0
dj_ins	1-03	44	0
dj_ins	1-03	45	0
dj_ins	1-03	46	0
dj_ins	1-03	47	0
dj_ins	1-03	48	0
dj_ins	1-03	49	0
dj_ins	1-03	50	0
dj_ins	1-03	51	0
dj_ins	1-03	52	0
dj_ins	1-03	53	0
dj_ins	1-03	54	0
dj_ins	1-03	55	0
dj_ins	1-03	56	0
dj_ins	1-03	57	0
dj_ins	1-03	58	0
dj_ins	1-03	59	0
dj_ins	1-03	60	0
vd_ins	1-03	0	0.519102
vd_ins	1-03	1	0.206641
vd_ins	1-03	2	0.173544
vd_ins	1-03	3	0.0636815
vd_ins	1-03	4	0.0250127
vd_ins	1-03	5	0.00299945
vd_ins	1-03	6	0.00228928
vd_ins	1-03	7	0.00303976
vd_ins	1-03	8	2.09441e-5
vd_ins	1-03	9	0.00231273
vd_ins	1-03	10	0.00135701
vd_ins	1-03	11	8.67663e-10
vd_ins	1-03	12	2.18779e-22
vd_ins	1-03	13	0
vd_ins	1-03	14	0
vd_ins	1-03	15	0
vd_ins	1-03	16	0
vd_ins	1-03	17	0
vd_ins	1-03	18	0
vd_ins	1-03	19	0
vd_ins	1-03	20	0
vd_ins	1-03	21	0
vd_ins	1-03	22	0
vd_ins	1-03	23	0
vd_ins	1-03	24	0
vd_ins	1-03	25	0
vd_ins	1-03	26	0
vd_ins	1-03	27	0
vd_ins	1-03	28	0
vd_ins	1-03	29	0
vd_ins	1-03	30	0
vd_ins	1-03	31	0
vd_ins	1-03	32	0
vd_ins	1-03	33	0
vd_ins	1-03	34	0
vd_ins	1-03	35	0
vd_ins	1-03	36	0
vd_ins	1-03	37	0
vd_ins	1-03	38	0
vd_ins	1-03	39	0
vd_ins	1-03	40	0
vd_ins	1-03	41	0
vd_ins	1-03	42	0
vd_ins	1-03	43	0
vd_ins	1-03	44	0
vd_ins	1-03	45	0
vd_ins	1-03	46	0
vd_ins	1-03	47	0
vd_ins	1-03	48	0
vd_ins	1-03	49	0
vd_ins	1-03	50	0
vd_ins	1-03	51	0
vd_ins	1-03	52	0
vd_ins	1-03	53	0
vd_ins	1-03	54	0
vd_ins	1-03	55	0
vd_ins	1-03	56	0
vd_ins	1-03	57	0
vd_ins	1-03	58	0
vd_ins	1-03	59	0
vd_ins	1-03	60	0
j_5_del	1-03	-6	0
j_5_del	1-03	-5	6.888441742625704e-5
j_5_del	1-03	-4	1.8892918411622138e-5
j_5_del	1-03	-3	0.009434995137423074
j_5_del	1-03	-2	0.015423891982038767
j_5_del	1-03	-1	0.05098498829356908
j_5_del	1-03	0	0.13898320166351094
j_5_del	1-03	1	0.12442541298476681
j_5_del	1-03	2	0.1265537615432353
j_5_del	1-03	3	0.17132215145978516
j_5_del	1-03	4	0.1263893853159257
j_5_del	1-03	5	0.09021782854885291
j_5_del	1-03	6	0.04584967891753086
j_5_del	1-03	7	0.011546783420001665
j_5_del	1-03	8	0.07694610582407203
j_5_del	1-03	9	0.0035666200954886512
j_5_del	1-03	10	0.00309720697241522
j_5_del	1-03	11	2.1806380400005742e-4
j_5_del	1-03	12	0.0017041354418763982
j_5_del	1-03	13	6.4402210524573625e-6
j_5_del	1-03	14	4.123860206840452e-41
j_5_del	1-03	15	3.1259355242418014e-50
j_5_del	1-03	16	9.70488859556428e-51
j_5_del	1-03	17	0
j_5_del	1-03	18	0
j_5_del	1-03	19	0
j_5_del	1-03	20	0.0032414875347600187
v_3_del	1-03	-6	0
v_3_del	1-03	-5	2.3662275945000002e-8
v_3_del	1-03	-4	0.00301207305662567
v_3_del	1-03	-3	0.012108270190922123
v_3_del	1-03	-2	0.04570822644009858
v_3_del	1-03	-1	0.0481781641791656
v_3_del	1-03	0	0.1154603057967
v_3_del	1-03	1	0.17738702525179512
v_3_del	1-03	2	0.08617039913951786
v_3_del	1-03	3	0.267267762445856
v_3_del	1-03	4	0.080735935084660565
v_3_del	1-03	5	0.10337735509027005
v_3_del	1-03	6	0.016598012435033786
v_3_del	1-03	7	0.03179219784408
v_3_del	1-03	8	0.0071978454217321635
v_3_del	1-03	9	0.00164079030624084
v_3_del	1-03	10	7.76643613939062e-9
v_3_del	1-03	11	4.6336327116000005e-4
v_3_del	1-03	12	2.7901387158e-4
v_3_del	1-03	13	7.683277656e-5
v_3_del	1-03	14	1.9015556769300001e-4
v_3_del	1-03	15	7.354560106800001e-4
v_3_del	1-03	16	1.13906957862e-8
v_3_del	1-03	17	0
v_3_del	1-03	18	0
v_3_del	1-03	19	0
v_3_del	1-03	20	0.0016207506482999998
d_3_del	1-03	-6	0
d_3_del	1-03	-5	9.371862875480586e-5
d_3_del	1-03	-4	0.0017643840367504984
d_3_del	1-03	-3	0.0043425759591971015
d_3_del	1-03	-2	0.02535462064914904
d_3_del	1-03	-1	0.07356557929432882
d_3_del	1-03	0	0.17756409188416183
d_3_del	1-03	1	0.14962171690368514
d_3_del	1-03	2	0.15480282237944415
d_3_del	1-03	3	0.09345032653390653
d_3_del	1-03	4	0.06347345939022775
d_3_del	1-03	5	0.06708153431953837
d_3_del	1-03	6	0.028008948069834574
d_3_del	1-03	7	0.03484088971521393
d_3_del	1-03	8	0.021895216194699044
d_3_del	1-03	9	0.009463674198714378
d_3_del	1-03	10	0.003054962395672468
d_3_del	1-03	11	0.0011126539922053581
d_3_del	1-03	12	5.1359530243604e-4
d_3_del	1-03	13	1.1185279084974772e-4
d_3_del	1-03	14	0.001803899130911572
d_3_del	1-03	15	0.0019423255297576067
d_3_del	1-03	16	3.0006718506709197e-4
d_3_del	1-03	17	0.0054415453043794885
d_3_del	1-03	18	0.0011775051751588177
d_3_del	1-03	19	1.6934977382411937e-4
d_3_del	1-03	20	8.212720589941926e-4
d_3_del	1-03	21	0.0013217590793879173
d_3_del	1-03	22	0.0011956461664981747
d_3_del	1-03	23	1.9582183229179274e-6
d_3_del	1-03	24	3.77112227182292e-5
d_3_del	1-03	25	2.6287594392333964e-4
d_3_del	1-03	26	0.0015198672385741613
d_3_del	1-03	27	0.0021121695673004173
d_3_del	1-03	28	0.0025818196182530863
d_3_del	1-03	29	4.7082641633081946e-4
d_3_del	1-03	30	1.6972722713686818e-4
d_3_del	1-03	31	2.8289514548673585e-4
d_3_del	1-03	32	4.064848944607686e-4
d_3_del	1-03	33	0
d_3_del	1-03	34	0
d_3_del	1-03	35	0
d_3_del	1-03	36	0
d_3_del	1-03	37	0
d_5_del	1-03	-6	0.0022390427984189786
d_5_del	1-03	-5	0.004071725988832057
d_5_del	1-03	-4	0.004315633838158868
d_5_del	1-03	-3	0.005709589170169163
d_5_del	1-03	-2	0.008569331059429083
d_5_del	1-03	-1	0.03242568507092097
d_5_del	1-03	0	0.11162120765572744
d_5_del	1-03	1	0.11986147987349162
d_5_del	1-03	2	0.10404894783337845
d_5_del	1-03	3	0.18917215038135735
d_5_del	1-03	4	0.11117630391661634
d_5_del	1-03	5	0.0888775806140835
d_5_del	1-03	6	0.060689110140704244
d_5_del	1-03	7	0.023386966371004583
d_5_del	1-03	8	0.012844444241169584
d_5_del	1-03	9	0.015443241436492701
d_5_del	1-03	10	0.011453275707536981
d_5_del	1-03	11	0.0026581365110219133
d_5_del	1-03	12	5.180273493634316e-4
d_5_del	1-03	13	8.352500073712377e-4
d_5_del	1-03	14	0.001859528046431269
d_5_del	1-03	15	1.176401599871381e-4
d_5_del	1-03	16	2.1465910495365877e-4
d_5_del	1-03	17	0.001215957455275687
d_5_del	1-03	18	3.6612804221438456e-4
d_5_del	1-03	19	0.001125538387851116
d_5_del	1-03	20	0.0014113142628602645
d_5_del	1-03	21	0.002718032036415415
d_5_del	1-03	22	0.0034777867351875385
d_5_del	1-03	23	0.002500586991677783
d_5_del	1-03	24	0.0013200265568959666
d_5_del	1-03	25	0.0039741392059094785
d_5_del	1-03	26	0.001918059373253937
